name,type,value,date,color
Kamsky Gata,USA,2763,2013-07-27,#D52B1E
Mamedyarov Shakhriyar,AZE,2761,2013-07-27,#D52B1E
Dominguez Perez Leinier,CUB,2757,2013-07-27,#D52B1E
Ponomariov Ruslan,UKR,2756,2013-07-27,#D52B1E
Wang Hao,CHN,2752,2013-07-27,#D52B1E
Svidler Peter,RUS,2746,2013-07-27,#D52B1E
Adams Michael,ENG,2740,2013-07-27,#D52B1E
Leko Peter,HUN,2737,2013-07-27,#D52B1E
Morozevich Alexander,RUS,2736,2013-07-27,#D52B1E
Giri Anish,NED,2734,2013-07-27,#D52B1E
Vitiugov Nikita,RUS,2734,2013-07-27,#D52B1E
Ivanchuk Vassily,UKR,2733,2013-07-27,#D52B1E
Radjabov Teimour,AZE,2733,2013-07-27,#D52B1E
Andreikin Dmitry,RUS,2727,2013-07-27,#D52B1E
Korobov Anton,UKR,2720,2013-07-27,#D52B1E
Vachier-Lagrave Maxime,FRA,2719,2013-07-27,#D52B1E
Nepomniachtchi Ian,RUS,2717,2013-07-27,#D52B1E
Navara David,CZE,2715,2013-07-27,#D52B1E
Bacrot Etienne,FRA,2714,2013-07-27,#D52B1E
Ding Liren,CHN,2714,2013-07-27,#D52B1E
Alekseev Evgeny,RUS,2714,2013-07-27,#D52B1E
Jakovenko Dmitry,RUS,2713,2013-07-27,#D52B1E
Le Quang Liem,VIE,2712,2013-07-27,#D52B1E
Naiditsch Arkadij,GER,2710,2013-07-27,#D52B1E
Areshchenko Alexander,UKR,2709,2013-07-27,#D52B1E
Malakhov Vladimir,RUS,2709,2013-07-27,#D52B1E
Tomashevsky Evgeny,RUS,2709,2013-07-27,#D52B1E
So Wesley,PHI,2708,2013-07-27,#D52B1E
Fressinet Laurent,FRA,2708,2013-07-27,#D52B1E
Riazantsev Alexander,RUS,2708,2013-07-27,#D52B1E
Almasi Zoltan,HUN,2707,2013-07-27,#D52B1E
Vallejo Pons Francisco,ESP,2706,2013-07-27,#D52B1E
Wang Yue,CHN,2705,2013-07-27,#D52B1E
Eljanov Pavel,UKR,2702,2013-07-27,#D52B1E
Van Wely Loek,NED,2701,2013-07-27,#D52B1E
Wojtaszek Radoslaw,POL,2701,2013-07-27,#D52B1E
Moiseenko Alexander,UKR,2699,2013-07-27,#D52B1E
Kasimdzhanov Rustam,UZB,2699,2013-07-27,#D52B1E
Movsesian Sergei,ARM,2699,2013-07-27,#D52B1E
McShane Luke J,ENG,2697,2013-07-27,#D52B1E
Shirov Alexei,LAT,2696,2013-07-27,#D52B1E
Polgar Judit,HUN,2696,2013-07-27,#D52B1E
Rublevsky Sergei,RUS,2695,2013-07-27,#D52B1E
Rapport Richard,HUN,2693,2013-07-27,#D52B1E
Jobava Baadur,GEO,2693,2013-07-27,#D52B1E
Akopian Vladimir,ARM,2691,2013-07-27,#D52B1E
Bruzon Batista Lazaro,CUB,2689,2013-07-27,#D52B1E
Volokitin Andrei,UKR,2688,2013-07-27,#D52B1E
Short Nigel D,ENG,2688,2013-07-27,#D52B1E
Berkes Ferenc,HUN,2687,2013-07-27,#D52B1E
Li Chao b,CHN,2686,2013-07-27,#D52B1E
Laznicka Viktor,CZE,2684,2013-07-27,#D52B1E
Grachev Boris,RUS,2683,2013-07-27,#D52B1E
Ragger Markus,AUT,2680,2013-07-27,#D52B1E
Harikrishna P.,IND,2680,2013-07-27,#D52B1E
Inarkiev Ernesto,RUS,2680,2013-07-27,#D52B1E
Granda Zuniga Julio E,PER,2679,2013-07-27,#D52B1E
Kryvoruchko Yuriy,UKR,2678,2013-07-27,#D52B1E
Cheparinov Ivan,BUL,2678,2013-07-27,#D52B1E
Gareev Timur,USA,2676,2013-07-27,#D52B1E
Bologan Viktor,MDA,2672,2013-07-27,#D52B1E
Sargissian Gabriel,ARM,2671,2013-07-27,#D52B1E
Nisipeanu Liviu-Dieter,ROU,2670,2013-07-27,#D52B1E
Dreev Aleksey,RUS,2668,2013-07-27,#D52B1E
Fedorchuk Sergey A.,UKR,2667,2013-07-27,#D52B1E
Onischuk Alexander,USA,2667,2013-07-27,#D52B1E
Matlakov Maxim,RUS,2665,2013-07-27,#D52B1E
Bu Xiangzhi,CHN,2664,2013-07-27,#D52B1E
Shimanov Aleksandr,RUS,2664,2013-07-27,#D52B1E
Smirin Ilia,ISR,2663,2013-07-27,#D52B1E
Edouard Romain,FRA,2662,2013-07-27,#D52B1E
Romanov Evgeny,RUS,2662,2013-07-27,#D52B1E
Ni Hua,CHN,2661,2013-07-27,#D52B1E
Zhigalko Sergei,BLR,2661,2013-07-27,#D52B1E
Petrosian Tigran L.,ARM,2660,2013-07-27,#D52B1E
Safarli Eltaj,AZE,2660,2013-07-27,#D52B1E
Sasikiran Krishnan,IND,2660,2013-07-27,#D52B1E
Sutovsky Emil,ISR,2660,2013-07-27,#D52B1E
Zvjaginsev Vadim,RUS,2659,2013-07-27,#D52B1E
Khairullin Ildar,RUS,2658,2013-07-27,#D52B1E
Khismatullin Denis,RUS,2658,2013-07-27,#D52B1E
Nielsen Peter Heine,DEN,2658,2013-07-27,#D52B1E
Yu Yangyi,CHN,2657,2013-07-27,#D52B1E
Efimenko Zahar,UKR,2657,2013-07-27,#D52B1E
Kurnosov Igor,RUS,2657,2013-07-27,#D52B1E
Lysyj Igor,RUS,2656,2013-07-27,#D52B1E
Gharamian Tigran,FRA,2655,2013-07-27,#D52B1E
Motylev Alexander,RUS,2655,2013-07-27,#D52B1E
Tiviakov Sergei,NED,2654,2013-07-27,#D52B1E
Gajewski Grzegorz,POL,2653,2013-07-27,#D52B1E
Carlsen Magnus,NOR,2862,2013-08-27,#D52B1E
Aronian Levon,ARM,2813,2013-08-27,#D52B1E
Caruana Fabiano,ITA,2796,2013-08-27,#D52B1E
Grischuk Alexander,RUS,2785,2013-08-27,#D52B1E
Kramnik Vladimir,RUS,2784,2013-08-27,#D52B1E
Mamedyarov Shakhriyar,AZE,2775,2013-08-27,#D52B1E
Anand Viswanathan,IND,2775,2013-08-27,#D52B1E
Karjakin Sergey,RUS,2772,2013-08-27,#D52B1E
Nakamura Hikaru,USA,2772,2013-08-27,#D52B1E
Topalov Veselin,BUL,2769,2013-08-27,#D52B1E
Gelfand Boris,ISR,2764,2013-08-27,#D52B1E
Dominguez Perez Leinier,CUB,2757,2013-08-27,#D52B1E
Ponomariov Ruslan,UKR,2756,2013-08-27,#D52B1E
Wang Hao,CHN,2747,2013-08-27,#D52B1E
Svidler Peter,RUS,2746,2013-08-27,#D52B1E
Leko Peter,HUN,2744,2013-08-27,#D52B1E
Kamsky Gata,USA,2741,2013-08-27,#D52B1E
Adams Michael,ENG,2740,2013-08-27,#D52B1E
Morozevich Alexander,RUS,2739,2013-08-27,#D52B1E
Giri Anish,NED,2737,2013-08-27,#D52B1E
Radjabov Teimour,AZE,2733,2013-08-27,#D52B1E
Ivanchuk Vassily,UKR,2731,2013-08-27,#D52B1E
Jakovenko Dmitry,RUS,2724,2013-08-27,#D52B1E
Nepomniachtchi Ian,RUS,2723,2013-08-27,#D52B1E
Korobov Anton,UKR,2720,2013-08-27,#D52B1E
Vitiugov Nikita,RUS,2719,2013-08-27,#D52B1E
Vachier-Lagrave Maxime,FRA,2719,2013-08-27,#D52B1E
Ding Liren,CHN,2718,2013-08-27,#D52B1E
Andreikin Dmitry,RUS,2716,2013-08-27,#D52B1E
Navara David,CZE,2715,2013-08-27,#D52B1E
Bacrot Etienne,FRA,2714,2013-08-27,#D52B1E
Wang Yue,CHN,2713,2013-08-27,#D52B1E
Alekseev Evgeny,RUS,2710,2013-08-27,#D52B1E
So Wesley,PHI,2710,2013-08-27,#D52B1E
Naiditsch Arkadij,GER,2710,2013-08-27,#D52B1E
Areshchenko Alexander,UKR,2709,2013-08-27,#D52B1E
Fressinet Laurent,FRA,2708,2013-08-27,#D52B1E
Malakhov Vladimir,RUS,2707,2013-08-27,#D52B1E
Almasi Zoltan,HUN,2707,2013-08-27,#D52B1E
Tomashevsky Evgeny,RUS,2706,2013-08-27,#D52B1E
Vallejo Pons Francisco,ESP,2706,2013-08-27,#D52B1E
Le Quang Liem,VIE,2702,2013-08-27,#D52B1E
Eljanov Pavel,UKR,2702,2013-08-27,#D52B1E
Van Wely Loek,NED,2701,2013-08-27,#D52B1E
Wojtaszek Radoslaw,POL,2701,2013-08-27,#D52B1E
Riazantsev Alexander,RUS,2700,2013-08-27,#D52B1E
Kasimdzhanov Rustam,UZB,2699,2013-08-27,#D52B1E
Moiseenko Alexander,UKR,2699,2013-08-27,#D52B1E
Movsesian Sergei,ARM,2699,2013-08-27,#D52B1E
Bruzon Batista Lazaro,CUB,2698,2013-08-27,#D52B1E
McShane Luke J,ENG,2697,2013-08-27,#D52B1E
Harikrishna P.,IND,2696,2013-08-27,#D52B1E
Jobava Baadur,GEO,2696,2013-08-27,#D52B1E
Polgar Judit,HUN,2696,2013-08-27,#D52B1E
Shirov Alexei,LAT,2696,2013-08-27,#D52B1E
Rublevsky Sergei,RUS,2695,2013-08-27,#D52B1E
Inarkiev Ernesto,RUS,2693,2013-08-27,#D52B1E
Li Chao b,CHN,2693,2013-08-27,#D52B1E
Rapport Richard,HUN,2693,2013-08-27,#D52B1E
Akopian Vladimir,ARM,2691,2013-08-27,#D52B1E
Volokitin Andrei,UKR,2688,2013-08-27,#D52B1E
Short Nigel D,ENG,2684,2013-08-27,#D52B1E
Ragger Markus,AUT,2680,2013-08-27,#D52B1E
Berkes Ferenc,HUN,2678,2013-08-27,#D52B1E
Cheparinov Ivan,BUL,2678,2013-08-27,#D52B1E
Kryvoruchko Yuriy,UKR,2678,2013-08-27,#D52B1E
Laznicka Viktor,CZE,2677,2013-08-27,#D52B1E
Grachev Boris,RUS,2676,2013-08-27,#D52B1E
Matlakov Maxim,RUS,2676,2013-08-27,#D52B1E
Gareev Timur,USA,2676,2013-08-27,#D52B1E
Bologan Viktor,MDA,2672,2013-08-27,#D52B1E
Ni Hua,CHN,2671,2013-08-27,#D52B1E
Sargissian Gabriel,ARM,2671,2013-08-27,#D52B1E
Fedorchuk Sergey A.,UKR,2669,2013-08-27,#D52B1E
Dreev Aleksey,RUS,2668,2013-08-27,#D52B1E
Bu Xiangzhi,CHN,2667,2013-08-27,#D52B1E
Onischuk Alexander,USA,2667,2013-08-27,#D52B1E
Nisipeanu Liviu-Dieter,ROU,2665,2013-08-27,#D52B1E
Granda Zuniga Julio E,PER,2664,2013-08-27,#D52B1E
Zhigalko Sergei,BLR,2664,2013-08-27,#D52B1E
Motylev Alexander,RUS,2663,2013-08-27,#D52B1E
Smirin Ilia,ISR,2663,2013-08-27,#D52B1E
Yu Yangyi,CHN,2662,2013-08-27,#D52B1E
Kurnosov Igor,RUS,2662,2013-08-27,#D52B1E
Edouard Romain,FRA,2662,2013-08-27,#D52B1E
Efimenko Zahar,UKR,2661,2013-08-27,#D52B1E
Safarli Eltaj,AZE,2660,2013-08-27,#D52B1E
Iturrizaga Eduardo,VEN,2660,2013-08-27,#D52B1E
Petrosian Tigran L.,ARM,2660,2013-08-27,#D52B1E
Sasikiran Krishnan,IND,2660,2013-08-27,#D52B1E
Sutovsky Emil,ISR,2660,2013-08-27,#D52B1E
Zvjaginsev Vadim,RUS,2659,2013-08-27,#D52B1E
Nielsen Peter Heine,DEN,2658,2013-08-27,#D52B1E
Sokolov Ivan,NED,2656,2013-08-27,#D52B1E
Rodshtein Maxim,ISR,2656,2013-08-27,#D52B1E
Tiviakov Sergei,NED,2656,2013-08-27,#D52B1E
Shimanov Aleksandr,RUS,2655,2013-08-27,#D52B1E
Gharamian Tigran,FRA,2655,2013-08-27,#D52B1E
Swiercz Dariusz,POL,2654,2013-08-27,#D52B1E
Khismatullin Denis,RUS,2653,2013-08-27,#D52B1E
Carlsen Magnus,NOR,2862,2013-09-27,#D52B1E
Aronian Levon,ARM,2813,2013-09-27,#D52B1E
Kramnik Vladimir,RUS,2794,2013-09-27,#D52B1E
Grischuk Alexander,RUS,2785,2013-09-27,#D52B1E
Caruana Fabiano,ITA,2779,2013-09-27,#D52B1E
Anand Viswanathan,IND,2775,2013-09-27,#D52B1E
Mamedyarov Shakhriyar,AZE,2775,2013-09-27,#D52B1E
Karjakin Sergey,RUS,2772,2013-09-27,#D52B1E
Nakamura Hikaru,USA,2772,2013-09-27,#D52B1E
Topalov Veselin,BUL,2769,2013-09-27,#D52B1E
Gelfand Boris,ISR,2764,2013-09-27,#D52B1E
Adams Michael,ENG,2761,2013-09-27,#D52B1E
Dominguez Perez Leinier,CUB,2757,2013-09-27,#D52B1E
Ponomariov Ruslan,UKR,2756,2013-09-27,#D52B1E
Svidler Peter,RUS,2746,2013-09-27,#D52B1E
Kamsky Gata,USA,2741,2013-09-27,#D52B1E
Leko Peter,HUN,2740,2013-09-27,#D52B1E
Morozevich Alexander,RUS,2739,2013-09-27,#D52B1E
Giri Anish,NED,2737,2013-09-27,#D52B1E
Wang Hao,CHN,2736,2013-09-27,#D52B1E
Radjabov Teimour,AZE,2733,2013-09-27,#D52B1E
Ivanchuk Vassily,UKR,2731,2013-09-27,#D52B1E
Jakovenko Dmitry,RUS,2724,2013-09-27,#D52B1E
Bacrot Etienne,FRA,2723,2013-09-27,#D52B1E
Ding Liren,CHN,2722,2013-09-27,#D52B1E
Vachier-Lagrave Maxime,FRA,2722,2013-09-27,#D52B1E
Korobov Anton,UKR,2720,2013-09-27,#D52B1E
Vitiugov Nikita,RUS,2719,2013-09-27,#D52B1E
Nepomniachtchi Ian,RUS,2717,2013-09-27,#D52B1E
Navara David,CZE,2715,2013-09-27,#D52B1E
Wang Yue,CHN,2713,2013-09-27,#D52B1E
Naiditsch Arkadij,GER,2710,2013-09-27,#D52B1E
Alekseev Evgeny,RUS,2710,2013-09-27,#D52B1E
So Wesley,PHI,2710,2013-09-27,#D52B1E
Harikrishna P.,IND,2709,2013-09-27,#D52B1E
Andreikin Dmitry,RUS,2709,2013-09-27,#D52B1E
Areshchenko Alexander,UKR,2709,2013-09-27,#D52B1E
Fressinet Laurent,FRA,2708,2013-09-27,#D52B1E
Almasi Zoltan,HUN,2707,2013-09-27,#D52B1E
Malakhov Vladimir,RUS,2707,2013-09-27,#D52B1E
Moiseenko Alexander,UKR,2706,2013-09-27,#D52B1E
Eljanov Pavel,UKR,2706,2013-09-27,#D52B1E
Vallejo Pons Francisco,ESP,2706,2013-09-27,#D52B1E
Tomashevsky Evgeny,RUS,2703,2013-09-27,#D52B1E
Le Quang Liem,VIE,2702,2013-09-27,#D52B1E
Van Wely Loek,NED,2701,2013-09-27,#D52B1E
Wojtaszek Radoslaw,POL,2701,2013-09-27,#D52B1E
Riazantsev Alexander,RUS,2700,2013-09-27,#D52B1E
Bruzon Batista Lazaro,CUB,2699,2013-09-27,#D52B1E
Kasimdzhanov Rustam,UZB,2699,2013-09-27,#D52B1E
Movsesian Sergei,ARM,2699,2013-09-27,#D52B1E
McShane Luke J,ENG,2697,2013-09-27,#D52B1E
Jobava Baadur,GEO,2696,2013-09-27,#D52B1E
Polgar Judit,HUN,2696,2013-09-27,#D52B1E
Shirov Alexei,LAT,2696,2013-09-27,#D52B1E
Rublevsky Sergei,RUS,2695,2013-09-27,#D52B1E
Inarkiev Ernesto,RUS,2693,2013-09-27,#D52B1E
Li Chao b,CHN,2693,2013-09-27,#D52B1E
Akopian Vladimir,ARM,2691,2013-09-27,#D52B1E
Volokitin Andrei,UKR,2688,2013-09-27,#D52B1E
Cheparinov Ivan,BUL,2687,2013-09-27,#D52B1E
Short Nigel D,ENG,2684,2013-09-27,#D52B1E
Kryvoruchko Yuriy,UKR,2681,2013-09-27,#D52B1E
Ragger Markus,AUT,2680,2013-09-27,#D52B1E
Berkes Ferenc,HUN,2678,2013-09-27,#D52B1E
Laznicka Viktor,CZE,2677,2013-09-27,#D52B1E
Rapport Richard,HUN,2676,2013-09-27,#D52B1E
Gareev Timur,USA,2676,2013-09-27,#D52B1E
Matlakov Maxim,RUS,2676,2013-09-27,#D52B1E
Bu Xiangzhi,CHN,2675,2013-09-27,#D52B1E
Bologan Viktor,MDA,2672,2013-09-27,#D52B1E
Sargissian Gabriel,ARM,2671,2013-09-27,#D52B1E
Grachev Boris,RUS,2670,2013-09-27,#D52B1E
Ni Hua,CHN,2668,2013-09-27,#D52B1E
Dreev Aleksey,RUS,2668,2013-09-27,#D52B1E
Fedorchuk Sergey A.,UKR,2667,2013-09-27,#D52B1E
Onischuk Alexander,USA,2667,2013-09-27,#D52B1E
Edouard Romain,FRA,2665,2013-09-27,#D52B1E
Tiviakov Sergei,NED,2665,2013-09-27,#D52B1E
Nisipeanu Liviu-Dieter,ROU,2665,2013-09-27,#D52B1E
Rodshtein Maxim,ISR,2664,2013-09-27,#D52B1E
Zhigalko Sergei,BLR,2664,2013-09-27,#D52B1E
Smirin Ilia,ISR,2663,2013-09-27,#D52B1E
Granda Zuniga Julio E,PER,2663,2013-09-27,#D52B1E
Motylev Alexander,RUS,2663,2013-09-27,#D52B1E
Negi Parimarjan,IND,2662,2013-09-27,#D52B1E
Yu Yangyi,CHN,2662,2013-09-27,#D52B1E
Iturrizaga Eduardo,VEN,2661,2013-09-27,#D52B1E
Khismatullin Denis,RUS,2661,2013-09-27,#D52B1E
Efimenko Zahar,UKR,2661,2013-09-27,#D52B1E
Petrosian Tigran L.,ARM,2660,2013-09-27,#D52B1E
Safarli Eltaj,AZE,2660,2013-09-27,#D52B1E
Sasikiran Krishnan,IND,2660,2013-09-27,#D52B1E
Sutovsky Emil,ISR,2660,2013-09-27,#D52B1E
Zvjaginsev Vadim,RUS,2659,2013-09-27,#D52B1E
Popov Ivan,RUS,2656,2013-09-27,#D52B1E
Romanov Evgeny,RUS,2655,2013-09-27,#D52B1E
Shimanov Aleksandr,RUS,2655,2013-09-27,#D52B1E
Swiercz Dariusz,POL,2654,2013-09-27,#D52B1E
Gharamian Tigran,FRA,2653,2013-09-27,#D52B1E
Carlsen Magnus,NOR,2870,2013-10-27,#D52B1E
Kramnik Vladimir,RUS,2796,2013-10-27,#D52B1E
Aronian Levon,ARM,2795,2013-10-27,#D52B1E
Grischuk Alexander,RUS,2786,2013-10-27,#D52B1E
Nakamura Hikaru,USA,2783,2013-10-27,#D52B1E
Caruana Fabiano,ITA,2779,2013-10-27,#D52B1E
Anand Viswanathan,IND,2775,2013-10-27,#D52B1E
Topalov Veselin,BUL,2771,2013-10-27,#D52B1E
Gelfand Boris,ISR,2765,2013-10-27,#D52B1E
Karjakin Sergey,RUS,2762,2013-10-27,#D52B1E
Mamedyarov Shakhriyar,AZE,2759,2013-10-27,#D52B1E
Dominguez Perez Leinier,CUB,2753,2013-10-27,#D52B1E
Adams Michael,ENG,2753,2013-10-27,#D52B1E
Ponomariov Ruslan,UKR,2751,2013-10-27,#D52B1E
Giri Anish,NED,2749,2013-10-27,#D52B1E
Vachier-Lagrave Maxime,FRA,2742,2013-10-27,#D52B1E
Svidler Peter,RUS,2740,2013-10-27,#D52B1E
Morozevich Alexander,RUS,2734,2013-10-27,#D52B1E
Ivanchuk Vassily,UKR,2733,2013-10-27,#D52B1E
Wang Hao,CHN,2733,2013-10-27,#D52B1E
Leko Peter,HUN,2732,2013-10-27,#D52B1E
Bacrot Etienne,FRA,2730,2013-10-27,#D52B1E
Eljanov Pavel,UKR,2729,2013-10-27,#D52B1E
Vitiugov Nikita,RUS,2729,2013-10-27,#D52B1E
Kamsky Gata,USA,2725,2013-10-27,#D52B1E
Naiditsch Arkadij,GER,2724,2013-10-27,#D52B1E
Radjabov Teimour,AZE,2723,2013-10-27,#D52B1E
Ding Liren,CHN,2722,2013-10-27,#D52B1E
Tomashevsky Evgeny,RUS,2720,2013-10-27,#D52B1E
Jakovenko Dmitry,RUS,2719,2013-10-27,#D52B1E
Korobov Anton,UKR,2716,2013-10-27,#D52B1E
Areshchenko Alexander,UKR,2714,2013-10-27,#D52B1E
Wang Yue,CHN,2713,2013-10-27,#D52B1E
Le Quang Liem,VIE,2712,2013-10-27,#D52B1E
Malakhov Vladimir,RUS,2711,2013-10-27,#D52B1E
Fressinet Laurent,FRA,2710,2013-10-27,#D52B1E
Harikrishna P.,IND,2709,2013-10-27,#D52B1E
Alekseev Evgeny,RUS,2707,2013-10-27,#D52B1E
Almasi Zoltan,HUN,2707,2013-10-27,#D52B1E
Andreikin Dmitry,RUS,2706,2013-10-27,#D52B1E
So Wesley,PHI,2706,2013-10-27,#D52B1E
Vallejo Pons Francisco,ESP,2705,2013-10-27,#D52B1E
Navara David,CZE,2703,2013-10-27,#D52B1E
Moiseenko Alexander,UKR,2703,2013-10-27,#D52B1E
Nepomniachtchi Ian,RUS,2702,2013-10-27,#D52B1E
Kasimdzhanov Rustam,UZB,2699,2013-10-27,#D52B1E
Wojtaszek Radoslaw,POL,2698,2013-10-27,#D52B1E
Riazantsev Alexander,RUS,2697,2013-10-27,#D52B1E
McShane Luke J,ENG,2697,2013-10-27,#D52B1E
Kryvoruchko Yuriy,UKR,2696,2013-10-27,#D52B1E
Movsesian Sergei,ARM,2696,2013-10-27,#D52B1E
Inarkiev Ernesto,RUS,2695,2013-10-27,#D52B1E
Rublevsky Sergei,RUS,2695,2013-10-27,#D52B1E
Jobava Baadur,GEO,2694,2013-10-27,#D52B1E
Van Wely Loek,NED,2693,2013-10-27,#D52B1E
Polgar Judit,HUN,2689,2013-10-27,#D52B1E
Bruzon Batista Lazaro,CUB,2685,2013-10-27,#D52B1E
Shirov Alexei,LAT,2685,2013-10-27,#D52B1E
Akopian Vladimir,ARM,2684,2013-10-27,#D52B1E
Short Nigel D,ENG,2684,2013-10-27,#D52B1E
Zhigalko Sergei,BLR,2683,2013-10-27,#D52B1E
Volokitin Andrei,UKR,2683,2013-10-27,#D52B1E
Li Chao b,CHN,2682,2013-10-27,#D52B1E
Matlakov Maxim,RUS,2682,2013-10-27,#D52B1E
Yu Yangyi,CHN,2681,2013-10-27,#D52B1E
Dreev Aleksey,RUS,2679,2013-10-27,#D52B1E
Motylev Alexander,RUS,2676,2013-10-27,#D52B1E
Sargissian Gabriel,ARM,2676,2013-10-27,#D52B1E
Gareev Timur,USA,2676,2013-10-27,#D52B1E
Rapport Richard,HUN,2676,2013-10-27,#D52B1E
Bu Xiangzhi,CHN,2675,2013-10-27,#D52B1E
Nisipeanu Liviu-Dieter,ROU,2674,2013-10-27,#D52B1E
Berkes Ferenc,HUN,2673,2013-10-27,#D52B1E
Cheparinov Ivan,BUL,2672,2013-10-27,#D52B1E
Onischuk Alexander,USA,2672,2013-10-27,#D52B1E
Negi Parimarjan,IND,2671,2013-10-27,#D52B1E
Bologan Viktor,MDA,2670,2013-10-27,#D52B1E
Grachev Boris,RUS,2669,2013-10-27,#D52B1E
Ragger Markus,AUT,2668,2013-10-27,#D52B1E
Ni Hua,CHN,2668,2013-10-27,#D52B1E
Laznicka Viktor,CZE,2666,2013-10-27,#D52B1E
Granda Zuniga Julio E,PER,2665,2013-10-27,#D52B1E
Georgiev Kiril,BUL,2664,2013-10-27,#D52B1E
Istratescu Andrei,FRA,2664,2013-10-27,#D52B1E
Rodshtein Maxim,ISR,2664,2013-10-27,#D52B1E
Smirin Ilia,ISR,2663,2013-10-27,#D52B1E
Sasikiran Krishnan,IND,2662,2013-10-27,#D52B1E
Erdos Viktor,HUN,2661,2013-10-27,#D52B1E
Efimenko Zahar,UKR,2661,2013-10-27,#D52B1E
Petrosian Tigran L.,ARM,2660,2013-10-27,#D52B1E
Zvjaginsev Vadim,RUS,2659,2013-10-27,#D52B1E
Iturrizaga Eduardo,VEN,2658,2013-10-27,#D52B1E
Socko Bartosz,POL,2658,2013-10-27,#D52B1E
Sutovsky Emil,ISR,2657,2013-10-27,#D52B1E
Edouard Romain,FRA,2657,2013-10-27,#D52B1E
Lysyj Igor,RUS,2657,2013-10-27,#D52B1E
Fedorchuk Sergey A.,UKR,2656,2013-10-27,#D52B1E
Khismatullin Denis,RUS,2656,2013-10-27,#D52B1E
Kobalia Mikhail,RUS,2655,2013-10-27,#D52B1E
Romanov Evgeny,RUS,2654,2013-10-27,#D52B1E
Carlsen Magnus,NOR,2870,2013-11-27,#D52B1E
Aronian Levon,ARM,2801,2013-11-27,#D52B1E
Kramnik Vladimir,RUS,2793,2013-11-27,#D52B1E
Nakamura Hikaru,USA,2786,2013-11-27,#D52B1E
Grischuk Alexander,RUS,2785,2013-11-27,#D52B1E
Caruana Fabiano,ITA,2782,2013-11-27,#D52B1E
Gelfand Boris,ISR,2777,2013-11-27,#D52B1E
Anand Viswanathan,IND,2775,2013-11-27,#D52B1E
Topalov Veselin,BUL,2774,2013-11-27,#D52B1E
Mamedyarov Shakhriyar,AZE,2757,2013-11-27,#D52B1E
Karjakin Sergey,RUS,2756,2013-11-27,#D52B1E
Dominguez Perez Leinier,CUB,2754,2013-11-27,#D52B1E
Svidler Peter,RUS,2752,2013-11-27,#D52B1E
Adams Michael,ENG,2752,2013-11-27,#D52B1E
Bacrot Etienne,FRA,2749,2013-11-27,#D52B1E
Vachier-Lagrave Maxime,FRA,2742,2013-11-27,#D52B1E
Vitiugov Nikita,RUS,2741,2013-11-27,#D52B1E
Wang Hao,CHN,2737,2013-11-27,#D52B1E
Eljanov Pavel,UKR,2733,2013-11-27,#D52B1E
Giri Anish,NED,2732,2013-11-27,#D52B1E
Ponomariov Ruslan,UKR,2731,2013-11-27,#D52B1E
Ivanchuk Vassily,UKR,2731,2013-11-27,#D52B1E
Leko Peter,HUN,2730,2013-11-27,#D52B1E
Morozevich Alexander,RUS,2727,2013-11-27,#D52B1E
Naiditsch Arkadij,GER,2727,2013-11-27,#D52B1E
Wang Yue,CHN,2725,2013-11-27,#D52B1E
Tomashevsky Evgeny,RUS,2722,2013-11-27,#D52B1E
Nepomniachtchi Ian,RUS,2721,2013-11-27,#D52B1E
Jakovenko Dmitry,RUS,2721,2013-11-27,#D52B1E
Kamsky Gata,USA,2721,2013-11-27,#D52B1E
Areshchenko Alexander,UKR,2720,2013-11-27,#D52B1E
So Wesley,PHI,2719,2013-11-27,#D52B1E
Radjabov Teimour,AZE,2715,2013-11-27,#D52B1E
Korobov Anton,UKR,2713,2013-11-27,#D52B1E
Ding Liren,CHN,2711,2013-11-27,#D52B1E
Wojtaszek Radoslaw,POL,2711,2013-11-27,#D52B1E
Andreikin Dmitry,RUS,2710,2013-11-27,#D52B1E
Almasi Zoltan,HUN,2710,2013-11-27,#D52B1E
Moiseenko Alexander,UKR,2709,2013-11-27,#D52B1E
Malakhov Vladimir,RUS,2708,2013-11-27,#D52B1E
Fressinet Laurent,FRA,2707,2013-11-27,#D52B1E
Rublevsky Sergei,RUS,2706,2013-11-27,#D52B1E
Navara David,CZE,2705,2013-11-27,#D52B1E
Vallejo Pons Francisco,ESP,2705,2013-11-27,#D52B1E
Harikrishna P.,IND,2704,2013-11-27,#D52B1E
Le Quang Liem,VIE,2703,2013-11-27,#D52B1E
Kryvoruchko Yuriy,UKR,2701,2013-11-27,#D52B1E
Matlakov Maxim,RUS,2700,2013-11-27,#D52B1E
Movsesian Sergei,ARM,2700,2013-11-27,#D52B1E
Alekseev Evgeny,RUS,2698,2013-11-27,#D52B1E
Kasimdzhanov Rustam,UZB,2698,2013-11-27,#D52B1E
McShane Luke J,ENG,2696,2013-11-27,#D52B1E
Inarkiev Ernesto,RUS,2695,2013-11-27,#D52B1E
Shirov Alexei,LAT,2695,2013-11-27,#D52B1E
Jobava Baadur,GEO,2695,2013-11-27,#D52B1E
Zhigalko Sergei,BLR,2694,2013-11-27,#D52B1E
Riazantsev Alexander,RUS,2689,2013-11-27,#D52B1E
Polgar Judit,HUN,2689,2013-11-27,#D52B1E
Bu Xiangzhi,CHN,2683,2013-11-27,#D52B1E
