name,type,value,date,color
Christian Bauer,FRA,2679,2012-01-27,#3e3b9b
Christian Bauer,FRA,2679,2012-03-27,#3e3b9b
Christian Bauer,FRA,2672,2012-05-27,#3e3b9b
Christian Bauer,FRA,2681,2012-07-27,#3e3b9b
Christian Bauer,FRA,2682,2012-08-27,#3e3b9b
Christian Bauer,FRA,2676,2012-09-27,#3e3b9b
Christian Bauer,FRA,2664,2012-10-27,#3e3b9b
Christian Bauer,FRA,2658,2014-08-27,#3e3b9b
Christian Bauer,FRA,2654,2015-01-27,#3e3b9b
Christopher Lutz,GER,2595,2000-07-27,#FFFFFFF
Christopher Lutz,GER,2595,2000-10-27,#FFFFFFF
Christopher Lutz,GER,2609,2001-01-27,#FFFFFFF
Christopher Lutz,GER,2614,2001-04-27,#FFFFFFF
Christopher Lutz,GER,2643,2001-07-27,#FFFFFFF
Christopher Lutz,GER,2643,2001-10-27,#FFFFFFF
Christopher Lutz,GER,2644,2002-01-27,#FFFFFFF
Christopher Lutz,GER,2644,2002-04-27,#FFFFFFF
Christopher Lutz,GER,2655,2002-07-27,#FFFFFFF
Christopher Lutz,GER,2645,2002-10-27,#FFFFFFF
Christopher Lutz,GER,2640,2003-01-27,#FFFFFFF
Christopher Lutz,GER,2640,2003-04-27,#FFFFFFF
Christopher Lutz,GER,2631,2003-07-27,#FFFFFFF
Christopher Lutz,GER,2613,2003-10-27,#FFFFFFF
Christopher Lutz,GER,2614,2005-01-27,#FFFFFFF
Christopher Lutz,GER,2616,2005-07-27,#FFFFFFF
Constantin Lupulescu,ROU,2650,2011-07-27,#FFFFFFF
Constantin Lupulescu,ROU,2655,2011-09-27,#FFFFFFF
Constantin Lupulescu,ROU,2657,2011-11-27,#FFFFFFF
Constantin Lupulescu,ROU,2655,2013-06-27,#FFFFFFF
Constantin Lupulescu,ROU,2660,2014-04-27,#FFFFFFF
Csaba Balogh,HUN,2662,2011-09-27,#259838
Csaba Balogh,HUN,2662,2011-11-27,#259838
Csaba Balogh,HUN,2665,2012-01-27,#259838
Csaba Balogh,HUN,2664,2012-03-27,#259838
Csaba Balogh,HUN,2672,2012-05-27,#259838
Csaba Balogh,HUN,2668,2012-07-27,#259838
Csaba Balogh,HUN,2668,2012-08-27,#259838
Csaba Balogh,HUN,2668,2012-09-27,#259838
Csaba Balogh,HUN,2664,2012-10-27,#259838
Csaba Balogh,HUN,2654,2014-02-27,#259838
Csaba Balogh,HUN,2651,2014-03-27,#259838
Csaba Balogh,HUN,2656,2014-04-27,#259838
Csaba Balogh,HUN,2651,2014-05-27,#259838
Csaba Balogh,HUN,2660,2014-09-27,#259838
Csaba Balogh,HUN,2660,2014-10-27,#259838
Csaba Balogh,HUN,2658,2014-11-27,#259838
Csaba Balogh,HUN,2658,2014-12-27,#259838
Csaba Balogh,HUN,2659,2015-01-27,#259838
Csaba Balogh,HUN,2659,2015-02-27,#259838
Csaba Balogh,HUN,2655,2015-03-27,#259838
Csaba Balogh,HUN,2659,2015-05-27,#259838
Csaba Balogh,HUN,2659,2015-06-27,#259838
Csaba Balogh,HUN,2659,2015-07-27,#259838
Csaba Balogh,HUN,2659,2015-08-27,#259838
Csaba Balogh,HUN,2659,2015-09-27,#259838
Csaba Balogh,HUN,2657,2015-10-27,#259838
Curt Hansen,DEN,2613,2000-07-27,#FFFFFFF
Curt Hansen,DEN,2620,2000-10-27,#FFFFFFF
Curt Hansen,DEN,2619,2001-01-27,#FFFFFFF
Curt Hansen,DEN,2619,2001-04-27,#FFFFFFF
Curt Hansen,DEN,2626,2001-07-27,#FFFFFFF
Curt Hansen,DEN,2613,2001-10-27,#FFFFFFF
Curt Hansen,DEN,2613,2002-01-27,#FFFFFFF
Curt Hansen,DEN,2613,2002-04-27,#FFFFFFF
Curt Hansen,DEN,2625,2002-07-27,#FFFFFFF
Curt Hansen,DEN,2610,2002-10-27,#FFFFFFF
Curt Hansen,DEN,2610,2003-01-27,#FFFFFFF
Curt Hansen,DEN,2610,2003-04-27,#FFFFFFF
Curt Hansen,DEN,2618,2003-07-27,#FFFFFFF
Curt Hansen,DEN,2616,2003-10-27,#FFFFFFF
Curt Hansen,DEN,2635,2004-01-27,#FFFFFFF
Curt Hansen,DEN,2635,2004-04-27,#FFFFFFF
Curt Hansen,DEN,2635,2004-07-27,#FFFFFFF
Curt Hansen,DEN,2633,2004-10-27,#FFFFFFF
Curt Hansen,DEN,2633,2005-01-27,#FFFFFFF
Curt Hansen,DEN,2633,2005-04-27,#FFFFFFF
Curt Hansen,DEN,2625,2006-07-27,#FFFFFFF
Curt Hansen,DEN,2621,2006-10-27,#FFFFFFF
Curt Hansen,DEN,2621,2007-01-27,#FFFFFFF
Daniel Fridman,GER,2628,2007-07-27,#FFFFFFF
Daniel Fridman,GER,2627,2008-01-27,#FFFFFFF
Daniel Fridman,GER,2640,2008-04-27,#FFFFFFF
Daniel Fridman,GER,2637,2008-07-27,#FFFFFFF
Daniel Fridman,GER,2650,2009-01-27,#FFFFFFF
Daniel Fridman,GER,2646,2009-04-27,#FFFFFFF
Daniel Fridman,GER,2665,2009-07-27,#FFFFFFF
Daniel Fridman,GER,2661,2009-09-27,#FFFFFFF
Daniel Fridman,GER,2649,2009-11-27,#FFFFFFF
Daniel Fridman,GER,2654,2010-01-27,#FFFFFFF
Daniel Fridman,GER,2650,2010-03-27,#FFFFFFF
Daniel Fridman,GER,2654,2010-05-27,#FFFFFFF
Daniel Fridman,GER,2645,2010-07-27,#FFFFFFF
Daniel Fridman,GER,2645,2010-09-27,#FFFFFFF
Daniel Fridman,GER,2645,2010-11-27,#FFFFFFF
Daniel Fridman,GER,2655,2011-01-27,#FFFFFFF
Daniel Fridman,GER,2661,2011-03-27,#FFFFFFF
Daniel Fridman,GER,2661,2011-05-27,#FFFFFFF
Daniel Fridman,GER,2659,2011-07-27,#FFFFFFF
Daniel Fridman,GER,2652,2011-09-27,#FFFFFFF
Daniel Fridman,GER,2661,2011-11-27,#FFFFFFF
Daniel Fridman,GER,2660,2012-01-27,#FFFFFFF
Daniel Fridman,GER,2653,2012-03-27,#FFFFFFF
Daniel Fridman,GER,2653,2012-08-27,#FFFFFFF
Daniel Fridman,GER,2657,2012-09-27,#FFFFFFF
Daniel Fridman,GER,2670,2012-10-27,#FFFFFFF
Daniel Fridman,GER,2668,2012-11-27,#FFFFFFF
Daniel Fridman,GER,2667,2012-12-27,#FFFFFFF
Daniel Fridman,GER,2667,2013-01-27,#FFFFFFF
Daniel Fridman,GER,2667,2013-02-27,#FFFFFFF
Daniel Fridman,GER,2658,2013-03-27,#FFFFFFF
Daniel Fridman,GER,2652,2013-04-27,#FFFFFFF
Daniel Fridman,LAT,2621,2003-04-27,#FFFFFFF
Daniel Fridman,LAT,2626,2007-01-27,#FFFFFFF
Daniel Fridman,LAT,2635,2007-04-27,#FFFFFFF
Daniel Stellwagen,NED,2631,2007-07-27,#ff9a14
Daniel Stellwagen,NED,2639,2007-10-27,#ff9a14
Daniil Dubov,RUS,2666,2017-07-27,#D52B1E
Daniil Dubov,RUS,2666,2017-08-27,#D52B1E
Daniil Dubov,RUS,2666,2017-09-27,#D52B1E
Daniil Dubov,RUS,2677,2017-10-27,#D52B1E
Daniil Dubov,RUS,2677,2017-11-27,#D52B1E
Daniil Dubov,RUS,2683,2017-12-27,#D52B1E
Daniil Dubov,RUS,2694,2018-01-27,#D52B1E
Daniil Dubov,RUS,2694,2018-02-27,#D52B1E
Daniil Dubov,RUS,2701,2018-03-27,#D52B1E
Daniil Dubov,RUS,2696,2018-04-27,#D52B1E
Daniil Dubov,RUS,2696,2018-05-27,#D52B1E
Daniil Dubov,RUS,2691,2018-06-27,#D52B1E
Daniil Dubov,RUS,2691,2018-07-27,#D52B1E
Daniil Dubov,RUS,2691,2018-08-27,#D52B1E
Daniil Dubov,RUS,2709,2018-09-27,#D52B1E
Daniil Dubov,RUS,2703,2018-10-27,#D52B1E
Daniil Dubov,RUS,2703,2018-11-27,#D52B1E
Daniil Dubov,RUS,2703,2018-12-27,#D52B1E
Daniil Dubov,RUS,2703,2019-01-27,#D52B1E
Daniil Dubov,RUS,2703,2019-02-24,#D52B1E
Daniil Dubov,RUS,2659,2015-05-27,#D52B1E
Daniil Dubov,RUS,2661,2015-06-27,#D52B1E
Daniil Dubov,RUS,2661,2015-07-27,#D52B1E
Daniil Dubov,RUS,2654,2015-08-27,#D52B1E
Daniil Dubov,RUS,2661,2015-09-27,#D52B1E
Daniil Dubov,RUS,2661,2015-10-27,#D52B1E
Daniil Dubov,RUS,2655,2015-11-27,#D52B1E
Daniil Dubov,RUS,2655,2015-12-27,#D52B1E
Daniil Dubov,RUS,2666,2016-06-27,#D52B1E
Daniil Dubov,RUS,2661,2016-07-27,#D52B1E
Daniil Dubov,RUS,2660,2016-12-27,#D52B1E
Daniil Dubov,RUS,2661,2017-01-27,#D52B1E
Daniil Dubov,RUS,2661,2017-02-27,#D52B1E
Daniil Dubov,RUS,2661,2017-03-27,#D52B1E
Daniil Dubov,RUS,2660,2017-04-27,#D52B1E
Daniil Dubov,RUS,2660,2017-05-27,#D52B1E
Dariusz Swiercz,USA,2655,2019-02-24,#3c3b6e
Dariusz Swiercz,POL,2654,2018-02-27,#DC143C
Dariusz Swiercz,POL,2654,2018-03-27,#DC143C
Dariusz Swiercz,POL,2659,2018-04-27,#DC143C
Dariusz Swiercz,POL,2657,2018-05-27,#DC143C
Dariusz Swiercz,POL,2657,2018-06-27,#DC143C
Dariusz Swiercz,POL,2663,2018-07-27,#DC143C
Dariusz Swiercz,POL,2669,2018-08-27,#DC143C
Dariusz Swiercz,POL,2669,2018-09-27,#DC143C
Dariusz Swiercz,POL,2656,2018-10-27,#DC143C
Dariusz Swiercz,POL,2654,2013-08-27,#DC143C
Dariusz Swiercz,POL,2654,2013-09-27,#DC143C
Dariusz Swiercz,POL,2664,2016-01-27,#DC143C
Dariusz Swiercz,POL,2664,2016-02-27,#DC143C
Dariusz Swiercz,POL,2665,2016-03-27,#DC143C
Dariusz Swiercz,POL,2655,2016-04-27,#DC143C
Dariusz Swiercz,POL,2656,2016-05-27,#DC143C
Darmen Sadvakasov,KAZ,2611,2004-01-27,#FFFFFFF
Darmen Sadvakasov,KAZ,2626,2004-04-27,#FFFFFFF
Darmen Sadvakasov,KAZ,2626,2004-07-27,#FFFFFFF
Darmen Sadvakasov,KAZ,2631,2004-10-27,#FFFFFFF
Darmen Sadvakasov,KAZ,2635,2005-01-27,#FFFFFFF
Darmen Sadvakasov,KAZ,2629,2006-01-27,#FFFFFFF
Darmen Sadvakasov,KAZ,2619,2006-04-27,#FFFFFFF
Darmen Sadvakasov,KAZ,2635,2007-07-27,#FFFFFFF
Darmen Sadvakasov,KAZ,2629,2008-04-27,#FFFFFFF
Darmen Sadvakasov,KAZ,2632,2008-07-27,#FFFFFFF
Darmen Sadvakasov,KAZ,2643,2008-10-27,#FFFFFFF
David Anton Guijarro,ESP,2654,2017-07-27,#ffc50a
David Anton Guijarro,ESP,2654,2017-08-27,#ffc50a
David Anton Guijarro,ESP,2656,2017-09-27,#ffc50a
David Anton Guijarro,ESP,2666,2017-12-27,#ffc50a
David Anton Guijarro,ESP,2666,2018-01-27,#ffc50a
David Anton Guijarro,ESP,2666,2018-02-27,#ffc50a
David Anton Guijarro,ESP,2653,2018-04-27,#ffc50a
David Anton Guijarro,ESP,2652,2018-06-27,#ffc50a
David Anton Guijarro,ESP,2652,2018-08-27,#ffc50a
David Anton Guijarro,ESP,2676,2017-03-27,#ffc50a
David Anton Guijarro,ESP,2679,2017-04-27,#ffc50a
David Anton Guijarro,ESP,2660,2017-05-27,#ffc50a
David Anton Guijarro,ESP,2659,2017-06-27,#ffc50a
David Navara,CZE,2737,2017-07-27,#11574E
David Navara,CZE,2737,2017-08-27,#11574E
David Navara,CZE,2720,2017-09-27,#11574E
David Navara,CZE,2726,2017-10-27,#11574E
David Navara,CZE,2732,2017-11-27,#11574E
David Navara,CZE,2740,2017-12-27,#11574E
David Navara,CZE,2749,2018-01-27,#11574E
David Navara,CZE,2745,2018-02-27,#11574E
David Navara,CZE,2737,2018-03-27,#11574E
David Navara,CZE,2745,2018-04-27,#11574E
David Navara,CZE,2727,2018-05-27,#11574E
David Navara,CZE,2727,2018-06-27,#11574E
David Navara,CZE,2741,2018-07-27,#11574E
David Navara,CZE,2741,2018-08-27,#11574E
David Navara,CZE,2740,2018-09-27,#11574E
David Navara,CZE,2740,2018-10-27,#11574E
David Navara,CZE,2733,2018-11-27,#11574E
David Navara,CZE,2736,2018-12-27,#11574E
David Navara,CZE,2738,2019-01-27,#11574E
David Navara,CZE,2738,2019-02-24,#11574E
David Navara,CZE,2608,2003-07-27,#11574E
David Navara,CZE,2607,2003-10-27,#11574E
David Navara,CZE,2616,2004-07-27,#11574E
David Navara,CZE,2620,2004-10-27,#11574E
David Navara,CZE,2644,2005-01-27,#11574E
David Navara,CZE,2647,2005-04-27,#11574E
David Navara,CZE,2663,2005-07-27,#11574E
David Navara,CZE,2646,2005-10-27,#11574E
David Navara,CZE,2660,2006-01-27,#11574E
David Navara,CZE,2658,2006-04-27,#11574E
David Navara,CZE,2719,2006-07-27,#11574E
David Navara,CZE,2725,2006-10-27,#11574E
David Navara,CZE,2719,2007-01-27,#11574E
David Navara,CZE,2720,2007-04-27,#11574E
David Navara,CZE,2656,2007-07-27,#11574E
David Navara,CZE,2656,2007-10-27,#11574E
David Navara,CZE,2680,2008-01-27,#11574E
David Navara,CZE,2672,2008-04-27,#11574E
David Navara,CZE,2646,2008-07-27,#11574E
David Navara,CZE,2633,2008-10-27,#11574E
David Navara,CZE,2638,2009-01-27,#11574E
David Navara,CZE,2654,2009-04-27,#11574E
David Navara,CZE,2687,2009-07-27,#11574E
David Navara,CZE,2692,2009-09-27,#11574E
David Navara,CZE,2707,2009-11-27,#11574E
David Navara,CZE,2708,2010-01-27,#11574E
David Navara,CZE,2708,2010-03-27,#11574E
David Navara,CZE,2718,2010-05-27,#11574E
David Navara,CZE,2731,2010-07-27,#11574E
David Navara,CZE,2722,2010-09-27,#11574E
David Navara,CZE,2708,2010-11-27,#11574E
David Navara,CZE,2708,2011-01-27,#11574E
David Navara,CZE,2722,2011-03-27,#11574E
David Navara,CZE,2702,2011-05-27,#11574E
David Navara,CZE,2722,2011-07-27,#11574E
David Navara,CZE,2705,2011-09-27,#11574E
David Navara,CZE,2724,2011-11-27,#11574E
David Navara,CZE,2712,2012-01-27,#11574E
David Navara,CZE,2700,2012-03-27,#11574E
David Navara,CZE,2706,2012-05-27,#11574E
David Navara,CZE,2679,2012-07-27,#11574E
David Navara,CZE,2691,2012-08-27,#11574E
David Navara,CZE,2691,2012-09-27,#11574E
David Navara,CZE,2722,2012-10-27,#11574E
David Navara,CZE,2710,2012-11-27,#11574E
David Navara,CZE,2710,2012-12-27,#11574E
David Navara,CZE,2710,2013-01-27,#11574E
David Navara,CZE,2710,2013-02-27,#11574E
David Navara,CZE,2706,2013-03-27,#11574E
David Navara,CZE,2706,2013-04-27,#11574E
David Navara,CZE,2697,2013-05-27,#11574E
David Navara,CZE,2707,2013-06-27,#11574E
David Navara,CZE,2715,2013-07-27,#11574E
David Navara,CZE,2715,2013-08-27,#11574E
David Navara,CZE,2715,2013-09-27,#11574E
David Navara,CZE,2703,2013-10-27,#11574E
David Navara,CZE,2705,2013-11-27,#11574E
David Navara,CZE,2708,2013-12-27,#11574E
David Navara,CZE,2702,2014-01-27,#11574E
David Navara,CZE,2702,2014-02-27,#11574E
David Navara,CZE,2700,2014-03-27,#11574E
David Navara,CZE,2706,2014-04-27,#11574E
David Navara,CZE,2708,2014-05-27,#11574E
David Navara,CZE,2724,2014-06-27,#11574E
David Navara,CZE,2716,2014-07-27,#11574E
David Navara,CZE,2716,2014-08-27,#11574E
David Navara,CZE,2722,2014-09-27,#11574E
David Navara,CZE,2718,2014-10-27,#11574E
David Navara,CZE,2727,2014-11-27,#11574E
David Navara,CZE,2727,2014-12-27,#11574E
David Navara,CZE,2729,2015-01-27,#11574E
David Navara,CZE,2735,2015-02-27,#11574E
David Navara,CZE,2736,2015-03-27,#11574E
David Navara,CZE,2744,2015-04-27,#11574E
David Navara,CZE,2751,2015-05-27,#11574E
David Navara,CZE,2751,2015-06-27,#11574E
David Navara,CZE,2724,2015-07-27,#11574E
David Navara,CZE,2724,2015-08-27,#11574E
David Navara,CZE,2728,2015-09-27,#11574E
David Navara,CZE,2734,2015-10-27,#11574E
David Navara,CZE,2730,2015-11-27,#11574E
David Navara,CZE,2730,2015-12-27,#11574E
David Navara,CZE,2730,2016-01-27,#11574E
David Navara,CZE,2734,2016-02-27,#11574E
David Navara,CZE,2726,2016-03-27,#11574E
David Navara,CZE,2726,2016-04-27,#11574E
David Navara,CZE,2735,2016-05-27,#11574E
David Navara,CZE,2744,2016-06-27,#11574E
David Navara,CZE,2745,2016-07-27,#11574E
David Navara,CZE,2742,2016-08-27,#11574E
David Navara,CZE,2742,2016-09-27,#11574E
David Navara,CZE,2737,2016-10-27,#11574E
David Navara,CZE,2725,2016-11-27,#11574E
David Navara,CZE,2725,2016-12-27,#11574E
David Navara,CZE,2735,2017-01-27,#11574E
David Navara,CZE,2730,2017-02-27,#11574E
David Navara,CZE,2728,2017-03-27,#11574E
David Navara,CZE,2732,2017-04-27,#11574E
David Navara,CZE,2739,2017-05-27,#11574E
David Navara,CZE,2737,2017-06-27,#11574E
David W L Howell,ENG,2702,2017-07-27,#b32100
David W L Howell,ENG,2702,2017-08-27,#b32100
David W L Howell,ENG,2701,2017-09-27,#b32100
David W L Howell,ENG,2698,2017-10-27,#b32100
David W L Howell,ENG,2685,2017-11-27,#b32100
David W L Howell,ENG,2676,2017-12-27,#b32100
David W L Howell,ENG,2682,2018-01-27,#b32100
David W L Howell,ENG,2682,2018-02-27,#b32100
David W L Howell,ENG,2701,2018-03-27,#b32100
David W L Howell,ENG,2699,2018-04-27,#b32100
David W L Howell,ENG,2701,2018-05-27,#b32100
David W L Howell,ENG,2687,2018-06-27,#b32100
David W L Howell,ENG,2687,2018-07-27,#b32100
David W L Howell,ENG,2687,2018-08-27,#b32100
David W L Howell,ENG,2689,2018-09-27,#b32100
David W L Howell,ENG,2689,2018-10-27,#b32100
David W L Howell,ENG,2697,2018-11-27,#b32100
David W L Howell,ENG,2696,2018-12-27,#b32100
David W L Howell,ENG,2685,2019-01-27,#b32100
David W L Howell,ENG,2689,2019-02-24,#b32100
David W L Howell,ENG,2654,2014-04-27,#b32100
David W L Howell,ENG,2654,2014-05-27,#b32100
David W L Howell,ENG,2657,2014-09-27,#b32100
David W L Howell,ENG,2657,2014-10-27,#b32100
David W L Howell,ENG,2667,2014-11-27,#b32100
David W L Howell,ENG,2670,2014-12-27,#b32100
David W L Howell,ENG,2670,2015-01-27,#b32100
David W L Howell,ENG,2663,2015-02-27,#b32100
David W L Howell,ENG,2686,2015-03-27,#b32100
David W L Howell,ENG,2687,2015-04-27,#b32100
David W L Howell,ENG,2696,2015-05-27,#b32100
David W L Howell,ENG,2698,2015-06-27,#b32100
David W L Howell,ENG,2698,2015-07-27,#b32100
David W L Howell,ENG,2712,2015-08-27,#b32100
David W L Howell,ENG,2705,2015-09-27,#b32100
David W L Howell,ENG,2705,2015-10-27,#b32100
David W L Howell,ENG,2693,2015-11-27,#b32100
David W L Howell,ENG,2688,2015-12-27,#b32100
David W L Howell,ENG,2685,2016-01-27,#b32100
David W L Howell,ENG,2685,2016-02-27,#b32100
David W L Howell,ENG,2674,2016-03-27,#b32100
David W L Howell,ENG,2678,2016-04-27,#b32100
David W L Howell,ENG,2671,2016-05-27,#b32100
David W L Howell,ENG,2663,2016-06-27,#b32100
David W L Howell,ENG,2663,2016-07-27,#b32100
David W L Howell,ENG,2663,2016-08-27,#b32100
David W L Howell,ENG,2665,2016-09-27,#b32100
David W L Howell,ENG,2655,2016-11-27,#b32100
David W L Howell,ENG,2655,2017-01-27,#b32100
David W L Howell,ENG,2657,2017-02-27,#b32100
David W L Howell,ENG,2667,2017-03-27,#b32100
David W L Howell,ENG,2684,2017-04-27,#b32100
David W L Howell,ENG,2684,2017-05-27,#b32100
David W L Howell,ENG,2692,2017-06-27,#b32100
Denis Khismatullin,RUS,2643,2009-11-27,#D52B1E
Denis Khismatullin,RUS,2651,2010-01-27,#D52B1E
Denis Khismatullin,RUS,2657,2010-03-27,#D52B1E
Denis Khismatullin,RUS,2657,2010-05-27,#D52B1E
Denis Khismatullin,RUS,2667,2010-07-27,#D52B1E
Denis Khismatullin,RUS,2654,2010-09-27,#D52B1E
Denis Khismatullin,RUS,2659,2010-11-27,#D52B1E
Denis Khismatullin,RUS,2649,2011-01-27,#D52B1E
Denis Khismatullin,RUS,2662,2011-03-27,#D52B1E
Denis Khismatullin,RUS,2656,2011-05-27,#D52B1E
Denis Khismatullin,RUS,2656,2011-07-27,#D52B1E
Denis Khismatullin,RUS,2660,2011-11-27,#D52B1E
Denis Khismatullin,RUS,2664,2012-01-27,#D52B1E
Denis Khismatullin,RUS,2656,2012-03-27,#D52B1E
Denis Khismatullin,RUS,2664,2012-05-27,#D52B1E
Denis Khismatullin,RUS,2664,2012-07-27,#D52B1E
Denis Khismatullin,RUS,2652,2013-01-27,#D52B1E
Denis Khismatullin,RUS,2655,2013-02-27,#D52B1E
Denis Khismatullin,RUS,2653,2013-05-27,#D52B1E
Denis Khismatullin,RUS,2658,2013-06-27,#D52B1E
Denis Khismatullin,RUS,2658,2013-07-27,#D52B1E
Denis Khismatullin,RUS,2653,2013-08-27,#D52B1E
Denis Khismatullin,RUS,2661,2013-09-27,#D52B1E
Denis Khismatullin,RUS,2656,2013-10-27,#D52B1E
Denis Khismatullin,RUS,2674,2013-11-27,#D52B1E
Denis Khismatullin,RUS,2674,2013-12-27,#D52B1E
Denis Khismatullin,RUS,2674,2014-01-27,#D52B1E
Denis Khismatullin,RUS,2698,2014-02-27,#D52B1E
Denis Khismatullin,RUS,2714,2014-03-27,#D52B1E
Denis Khismatullin,RUS,2681,2014-04-27,#D52B1E
Denis Khismatullin,RUS,2682,2014-05-27,#D52B1E
Denis Khismatullin,RUS,2671,2014-06-27,#D52B1E
Denis Khismatullin,RUS,2680,2014-07-27,#D52B1E
Denis Khismatullin,RUS,2681,2014-08-27,#D52B1E
Denis Khismatullin,RUS,2681,2014-09-27,#D52B1E
Denis Khismatullin,RUS,2681,2014-10-27,#D52B1E
Denis Khismatullin,RUS,2679,2014-11-27,#D52B1E
Denis Khismatullin,RUS,2668,2014-12-27,#D52B1E
Denis Khismatullin,RUS,2673,2015-01-27,#D52B1E
Denis Khismatullin,RUS,2658,2015-04-27,#D52B1E
Denis Khismatullin,RUS,2666,2015-05-27,#D52B1E
Denis Khismatullin,RUS,2654,2015-11-27,#D52B1E
Denis Khismatullin,RUS,2654,2015-12-27,#D52B1E
Dmitry Andreikin,RUS,2706,2017-07-27,#D52B1E
Dmitry Andreikin,RUS,2706,2017-08-27,#D52B1E
Dmitry Andreikin,RUS,2708,2017-09-27,#D52B1E
Dmitry Andreikin,RUS,2705,2017-10-27,#D52B1E
Dmitry Andreikin,RUS,2713,2017-11-27,#D52B1E
Dmitry Andreikin,RUS,2712,2017-12-27,#D52B1E
Dmitry Andreikin,RUS,2712,2018-01-27,#D52B1E
Dmitry Andreikin,RUS,2712,2018-02-27,#D52B1E
Dmitry Andreikin,RUS,2712,2018-03-27,#D52B1E
Dmitry Andreikin,RUS,2702,2018-04-27,#D52B1E
Dmitry Andreikin,RUS,2702,2018-05-27,#D52B1E
Dmitry Andreikin,RUS,2702,2018-06-27,#D52B1E
Dmitry Andreikin,RUS,2702,2018-07-27,#D52B1E
Dmitry Andreikin,RUS,2710,2018-08-27,#D52B1E
Dmitry Andreikin,RUS,2712,2018-09-27,#D52B1E
Dmitry Andreikin,RUS,2723,2018-10-27,#D52B1E
Dmitry Andreikin,RUS,2719,2018-11-27,#D52B1E
Dmitry Andreikin,RUS,2719,2018-12-27,#D52B1E
Dmitry Andreikin,RUS,2725,2019-01-27,#D52B1E
Dmitry Andreikin,RUS,2725,2019-02-24,#D52B1E
Dmitry Andreikin,RUS,2648,2009-07-27,#D52B1E
Dmitry Andreikin,RUS,2659,2009-09-27,#D52B1E
Dmitry Andreikin,RUS,2645,2010-03-27,#D52B1E
Dmitry Andreikin,RUS,2643,2010-05-27,#D52B1E
Dmitry Andreikin,RUS,2650,2010-07-27,#D52B1E
Dmitry Andreikin,RUS,2669,2010-09-27,#D52B1E
Dmitry Andreikin,RUS,2683,2010-11-27,#D52B1E
Dmitry Andreikin,RUS,2689,2011-01-27,#D52B1E
Dmitry Andreikin,RUS,2686,2011-03-27,#D52B1E
Dmitry Andreikin,RUS,2687,2011-05-27,#D52B1E
Dmitry Andreikin,RUS,2696,2011-07-27,#D52B1E
Dmitry Andreikin,RUS,2705,2011-09-27,#D52B1E
Dmitry Andreikin,RUS,2688,2011-11-27,#D52B1E
Dmitry Andreikin,RUS,2688,2012-01-27,#D52B1E
Dmitry Andreikin,RUS,2689,2012-03-27,#D52B1E
Dmitry Andreikin,RUS,2700,2012-05-27,#D52B1E
Dmitry Andreikin,RUS,2700,2012-07-27,#D52B1E
Dmitry Andreikin,RUS,2715,2012-08-27,#D52B1E
Dmitry Andreikin,RUS,2718,2012-09-27,#D52B1E
Dmitry Andreikin,RUS,2718,2012-10-27,#D52B1E
Dmitry Andreikin,RUS,2723,2012-11-27,#D52B1E
Dmitry Andreikin,RUS,2723,2012-12-27,#D52B1E
Dmitry Andreikin,RUS,2727,2013-01-27,#D52B1E
Dmitry Andreikin,RUS,2727,2013-02-27,#D52B1E
Dmitry Andreikin,RUS,2727,2013-03-27,#D52B1E
Dmitry Andreikin,RUS,2727,2013-04-27,#D52B1E
Dmitry Andreikin,RUS,2724,2013-05-27,#D52B1E
Dmitry Andreikin,RUS,2713,2013-06-27,#D52B1E
Dmitry Andreikin,RUS,2727,2013-07-27,#D52B1E
Dmitry Andreikin,RUS,2716,2013-08-27,#D52B1E
Dmitry Andreikin,RUS,2709,2013-09-27,#D52B1E
Dmitry Andreikin,RUS,2706,2013-10-27,#D52B1E
Dmitry Andreikin,RUS,2710,2013-11-27,#D52B1E
Dmitry Andreikin,RUS,2709,2013-12-27,#D52B1E
Dmitry Andreikin,RUS,2709,2014-01-27,#D52B1E
Dmitry Andreikin,RUS,2709,2014-02-27,#D52B1E
Dmitry Andreikin,RUS,2709,2014-03-27,#D52B1E
Dmitry Andreikin,RUS,2722,2014-04-27,#D52B1E
Dmitry Andreikin,RUS,2722,2014-05-27,#D52B1E
Dmitry Andreikin,RUS,2722,2014-06-27,#D52B1E
Dmitry Andreikin,RUS,2722,2014-07-27,#D52B1E
Dmitry Andreikin,RUS,2722,2014-08-27,#D52B1E
Dmitry Andreikin,RUS,2722,2014-09-27,#D52B1E
Dmitry Andreikin,RUS,2722,2014-10-27,#D52B1E
Dmitry Andreikin,RUS,2717,2014-11-27,#D52B1E
Dmitry Andreikin,RUS,2737,2014-12-27,#D52B1E
Dmitry Andreikin,RUS,2737,2015-01-27,#D52B1E
Dmitry Andreikin,RUS,2737,2015-02-27,#D52B1E
Dmitry Andreikin,RUS,2723,2015-03-27,#D52B1E
Dmitry Andreikin,RUS,2723,2015-04-27,#D52B1E
Dmitry Andreikin,RUS,2723,2015-05-27,#D52B1E
Dmitry Andreikin,RUS,2718,2015-06-27,#D52B1E
Dmitry Andreikin,RUS,2723,2015-07-27,#D52B1E
Dmitry Andreikin,RUS,2720,2015-08-27,#D52B1E
Dmitry Andreikin,RUS,2720,2015-09-27,#D52B1E
Dmitry Andreikin,RUS,2720,2015-10-27,#D52B1E
Dmitry Andreikin,RUS,2732,2015-11-27,#D52B1E
